,chopper frequency£¨HZ£©,Vout(V),,inset,time£¨s£©,Vout(V)
,,,,,0.59623,0.3136
,,,,,0.59631,0.3136
,,,,,0.59639,0.3136
,,,,,0.59647,0.3136
,,,,,0.59655,0.3136
,,,,,0.59663,0.3136
,,,,,0.59671,0.3136
,,,,,0.59679,0.3136
,,,,,0.59687,0.3136
,,,,,0.59695,0.3136
,,,,,0.59703,0.3136
,,,,,0.59711,0.3136
,,,,,0.59719,0.3136
,,,,,0.59727,0.3136
,,,,,0.59735,0.3168
,,,,,0.59743,0.3168
,,,,,0.59751,0.3168
,,,,,0.59759,0.3168
,,,,,0.59767,0.3168
,,,,,0.59775,0.3168
,,,,,0.59783,0.3168
,,,,,0.59791,0.3168
,,,,,0.59799,0.3168
,,,,,0.59807,0.3168
,,,,,0.59815,0.3168
,,,,,0.59823,0.3168
,,,,,0.59831,0.3168
,,,,,0.59839,0.3168
,,,,,0.59847,0.3168
,,,,,0.59855,0.32
,,,,,0.59863,0.32
,,,,,0.59871,0.32
,,,,,0.59879,0.32
,,,,,0.59887,0.32
,,,,,0.59895,0.32
,,,,,0.59903,0.32
,,,,,0.59911,0.32
,,,,,0.59919,0.32
,,,,,0.59927,0.32
,,,,,0.59935,0.32
,,,,,0.59943,0.32
,,,,,0.59951,0.32
,,,,,0.59959,0.3232
,,,,,0.59967,0.3232
,,,,,0.59975,0.3232
,,,,,0.59983,0.3232
,,,,,0.59991,0.3232
,,,,,0.59999,0.3232
,,,,,0.60007,0.3232
,,,,,0.60015,0.3232
,,,,,0.60023,0.3232
,,,,,0.60031,0.3232
,,,,,0.60039,0.3232
,,,,,0.60047,0.3232
,,,,,0.60055,0.3232
,,,,,0.60063,0.3232
,,,,,0.60071,0.3232
,,,,,0.60079,0.3264
,,,,,0.60087,0.3264
,,,,,0.60095,0.3264
,,,,,0.60103,0.3264
,,,,,0.60111,0.3264
,,,,,0.60119,0.3264
,,,,,0.60127,0.3264
,,,,,0.60135,0.3264
,,,,,0.60143,0.3264
,,,,,0.60151,0.3264
,,,,,0.60159,0.3264
,,,,,0.60167,0.3264
,,,,,0.60175,0.3264
,,,,,0.60183,0.3264
,,,,,0.60191,0.3264
,,,,,0.60199,0.3264
,,,,,0.60207,0.3264
,,,,,0.60215,0.3264
,,,,,0.60223,0.3296
,,,,,0.60231,0.3296
,,,,,0.60239,0.3296
,,,,,0.60247,0.3296
,,,,,0.60255,0.3296
,,,,,0.60263,0.3296
,,,,,0.60271,0.3296
,,,,,0.60279,0.3296
,,,,,0.60287,0.3296
,,,,,0.60295,0.3296
,,,,,0.60303,0.3296
,,,,,0.60311,0.3296
,,,,,0.60319,0.3296
,,,,,0.60327,0.3296
,,,,,0.60335,0.3296
,,,,,0.60343,0.3296
,,,,,0.60351,0.3296
,,,,,0.60359,0.3296
,,,,,0.60367,0.3296
,,,,,0.60375,0.3296
,,,,,0.60383,0.3296
,,,,,0.60391,0.3296
,,,,,0.60399,0.3296
,,,,,0.60407,0.3328
,,,,,0.60415,0.3328
,,,,,0.60423,0.3328
,,,,,0.60431,0.3328
,,,,,0.60439,0.3328
,,,,,0.60447,0.3328
,,,,,0.60455,0.3328
,,,,,0.60463,0.3328
,,,,,0.60471,0.3328
,,,,,0.60479,0.3328
,,,,,0.60487,0.3328
,,,,,0.60495,0.3328
,,,,,0.60503,0.3328
,,,,,0.60511,0.3328
,,,,,0.60519,0.3328
,,,,,0.60527,0.3328
,,,,,0.60535,0.3328
,,,,,0.60543,0.3328
,,,,,0.60551,0.3328
,,,,,0.60559,0.3328
,,,,,0.60567,0.3328
,,,,,0.60575,0.3328
,,,,,0.60583,0.3328
,,,,,0.60591,0.3328
,,,,,0.60599,0.3328
,,,,,0.60607,0.3328
,,,,,0.60615,0.3328
,,,,,0.60623,0.3328
,,,,,0.60631,0.3328
,,,,,0.60639,0.3328
,,,,,0.60647,0.3328
,,,,,0.60655,0.3328
,,,,,0.60663,0.3328
,,,,,0.60671,0.3328
,,,,,0.60679,0.3328
,,,,,0.60687,0.3328
,,,,,0.60695,0.3328
,,,,,0.60703,0.3328
,,,,,0.60711,0.3328
,,,,,0.60719,0.3328
,,,,,0.60727,0.336
,,,,,0.60735,0.3328
,,,,,0.60743,0.336
,,,,,0.60751,0.336
,,,,,0.60759,0.336
,,,,,0.60767,0.336
,,,,,0.60775,0.336
,,,,,0.60783,0.336
,,,,,0.60791,0.336
,,,,,0.60799,0.336
,,,,,0.60807,0.336
,,,,,0.60815,0.336
,,,,,0.60823,0.336
,,,,,0.60831,0.336
,,,,,0.60839,0.336
,,,,,0.60847,0.336
,,,,,0.60855,0.336
,,,,,0.60863,0.336
,,,,,0.60871,0.336
,,,,,0.60879,0.336
,,,,,0.60887,0.336
,,,,,0.60895,0.336
,,,,,0.60903,0.336
,,,,,0.60911,0.336
,,,,,0.60919,0.336
,,,,,0.60927,0.336
,,,,,0.60935,0.336
,,,,,0.60943,0.336
,,,,,0.60951,0.336
,,,,,0.60959,0.336
,,,,,0.60967,0.336
,,,,,0.60975,0.336
,,,,,0.60983,0.336
,,,,,0.60991,0.336
,,,,,0.60999,0.336
,,,,,0.61007,0.336
,,,,,0.61015,0.336
,,,,,0.61023,0.336
,,,,,0.61031,0.336
,,,,,0.61039,0.336
,,,,,0.61047,0.336
,,,,,0.61055,0.336
,,,,,0.61063,0.336
,,,,,0.61071,0.336
,,,,,0.61079,0.336
,,,,,0.61087,0.336
,,,,,0.61095,0.336
,,,,,0.61103,0.336
,,,,,0.61111,0.336
,,,,,0.61119,0.336
,,,,,0.61127,0.336
,,,,,0.61135,0.336
,,,,,0.61143,0.336
,,,,,0.61151,0.336
,,,,,0.61159,0.336
,,,,,0.61167,0.336
,,,,,0.61175,0.336
,,,,,0.61183,0.336
,,,,,0.61191,0.336
,,,,,0.61199,0.336
,,,,,0.61207,0.3392
,,,,,0.61215,0.3392
,,,,,0.61223,0.3392
,,,,,0.61231,0.3392
,,,,,0.61239,0.3392
,,,,,0.61247,0.3392
,,,,,0.61255,0.3392
,,,,,0.61263,0.3392
,,,,,0.61271,0.3392
,,,,,0.61279,0.3392
,,,,,0.61287,0.3392
,,,,,0.61295,0.3392
,,,,,0.61303,0.3392
,,,,,0.61311,0.3392
,,,,,0.61319,0.3392
,,,,,0.61327,0.3392
,,,,,0.61335,0.3392
,,,,,0.61343,0.3392
,,,,,0.61351,0.3392
,,,,,0.61359,0.3392
,,,,,0.61367,0.3392
,,,,,0.61375,0.3392
,,,,,0.61383,0.3392
,,,,,0.61391,0.3392
,,,,,0.61399,0.3392
,,,,,0.61407,0.3392
,,,,,0.61415,0.3392
,,,,,0.61423,0.3424
,,,,,0.61431,0.3424
,,,,,0.61439,0.3424
,,,,,0.61447,0.3424
,,,,,0.61455,0.3424
,,,,,0.61463,0.3424
,,,,,0.61471,0.3424
,,,,,0.61479,0.3424
,,,,,0.61487,0.3424
,,,,,0.61495,0.3424
,,,,,0.61503,0.3424
,,,,,0.61511,0.3424
,,,,,0.61519,0.3424
,,,,,0.61527,0.3424
,,,,,0.61535,0.3424
,,,,,0.61543,0.3424
,,,,,0.61551,0.3424
,,,,,0.61559,0.3424
,,,,,0.61567,0.3424
,,,,,0.61575,0.3456
,,,,,0.61583,0.3456
,,,,,0.61591,0.3456
,,,,,0.61599,0.3456
,,,,,0.61607,0.3456
,,,,,0.61615,0.3456
,,,,,0.61623,0.3456
,,,,,0.61631,0.3456
,,,,,0.61639,0.3456
,,,,,0.61647,0.3456
,,,,,0.61655,0.3456
,,,,,0.61663,0.3456
,,,,,0.61671,0.3456
,,,,,0.61679,0.3456
,,,,,0.61687,0.3456
,,,,,0.61695,0.3456
,,,,,0.61703,0.3488
,,,,,0.61711,0.3488
,,,,,0.61719,0.3488
,,,,,0.61727,0.3488
,,,,,0.61735,0.3488
,,,,,0.61743,0.3488
,,,,,0.61751,0.3488
,,,,,0.61759,0.3488
,,,,,0.61767,0.3488
,,,,,0.61775,0.3488
,,,,,0.61783,0.3488
,,,,,0.61791,0.3488
,,,,,0.61799,0.3488
,,,,,0.61807,0.3488
,,,,,0.61815,0.3488
,,,,,0.61823,0.352
,,,,,0.61831,0.352
,,,,,0.61839,0.352
,,,,,0.61847,0.352
,,,,,0.61855,0.352
,,,,,0.61863,0.352
,,,,,0.61871,0.352
,,,,,0.61879,0.352
,,,,,0.61887,0.352
,,,,,0.61895,0.352
,,,,,0.61903,0.352
,,,,,0.61911,0.352
,,,,,0.61919,0.352
,,,,,0.61927,0.352
,,,,,0.61935,0.352
,,,,,0.61943,0.3552
,,,,,0.61951,0.3552
,,,,,0.61959,0.3552
,,,,,0.61967,0.3552
,,,,,0.61975,0.3552
,,,,,0.61983,0.3552
,,,,,0.61991,0.3552
,,,,,0.61999,0.3552
,,,,,0.62007,0.3552
,,,,,0.62015,0.3552
,,,,,0.62023,0.3552
,,,,,0.62031,0.3552
,,,,,0.62039,0.3552
,,,,,0.62047,0.3552
,,,,,0.62055,0.3552
,,,,,0.62063,0.3584
,,,,,0.62071,0.3584
,,,,,0.62079,0.3584
,,,,,0.62087,0.3584
,,,,,0.62095,0.3584
,,,,,0.62103,0.3584
,,,,,0.62111,0.3584
,,,,,0.62119,0.3584
,,,,,0.62127,0.3584
,,,,,0.62135,0.3584
,,,,,0.62143,0.3584
,,,,,0.62151,0.3584
,,,,,0.62159,0.3584
,,,,,0.62167,0.3584
,,,,,0.62175,0.3584
,,,,,0.62183,0.3584
,,,,,0.62191,0.3584
,,,,,0.62199,0.3584
,,,,,0.62207,0.3584
,,,,,0.62215,0.3616
,,,,,0.62223,0.3616
,,,,,0.62231,0.3616
,,,,,0.62239,0.3616
,,,,,0.62247,0.3616
,,,,,0.62255,0.3616
,,,,,0.62263,0.3616
,,,,,0.62271,0.3616
,,,,,0.62279,0.3616
,,,,,0.62287,0.3616
,,,,,0.62295,0.3616
,,,,,0.62303,0.3616
,,,,,0.62311,0.3616
,,,,,0.62319,0.3616
,,,,,0.62327,0.3616
,,,,,0.62335,0.3616
,,,,,0.62343,0.3616
,,,,,0.62351,0.3616
,,,,,0.62359,0.3616
,,,,,0.62367,0.3616
,,,,,0.62375,0.3616
,,,,,0.62383,0.3616
,,,,,0.62391,0.3616
,,,,,0.62399,0.3616
,,,,,0.62407,0.3648
,,,,,0.62415,0.3648
,,,,,0.62423,0.3648
,,,,,0.62431,0.3648
,,,,,0.62439,0.3648
,,,,,0.62447,0.3648
,,,,,0.62455,0.3648
,,,,,0.62463,0.3648
,,,,,0.62471,0.3648
,,,,,0.62479,0.3648
,,,,,0.62487,0.3648
,,,,,0.62495,0.3648
,,,,,0.62503,0.3648
,,,,,0.62511,0.3648
,,,,,0.62519,0.3648
,,,,,0.62527,0.3648
,,,,,0.62535,0.3648
,,,,,0.62543,0.3648
,,,,,0.62551,0.3648
,,,,,0.62559,0.3648
,,,,,0.62567,0.3648
,,,,,0.62575,0.3648
,,,,,0.62583,0.3648
,,,,,0.62591,0.3648
,,,,,0.62599,0.3648
,,,,,0.62607,0.3648
,,,,,0.62615,0.3648
,,,,,0.62623,0.3648
,,,,,0.62631,0.3648
,,,,,0.62639,0.3648
,,,,,0.62647,0.3648
,,,,,0.62655,0.3648
,,,,,0.62663,0.3648
,,,,,0.62671,0.3648
,,,,,0.62679,0.3648
,,,,,0.62687,0.3648
,,,,,0.62695,0.3648
,,,,,0.62703,0.3648
,,,,,0.62711,0.3648
,,,,,0.62719,0.3648
,,,,,0.62727,0.3648
,,,,,0.62735,0.3648
,,,,,0.62743,0.3648
,,,,,0.62751,0.3648
,,,,,0.62759,0.3648
,,,,,0.62767,0.3648
,,,,,0.62775,0.3648
,,,,,0.62783,0.3648
,,,,,0.62791,0.3648
,,,,,0.62799,0.3648
,,,,,0.62807,0.3648
,,,,,0.62815,0.3648
,,,,,0.62823,0.3648
,,,,,0.62831,0.3648
,,,,,0.62839,0.3648
,,,,,0.62847,0.3648
,,,,,0.62855,0.3648
,,,,,0.62863,0.3648
,,,,,0.62871,0.3648
,,,,,0.62879,0.3648
,,,,,0.62887,0.3648
,,,,,0.62895,0.3648
,,,,,0.62903,0.3648
,,,,,0.62911,0.368
,,,,,0.62919,0.3648
,,,,,0.62927,0.368
,,,,,0.62935,0.368
,,,,,0.62943,0.368
,,,,,0.62951,0.368
,,,,,0.62959,0.368
,,,,,0.62967,0.368
,,,,,0.62975,0.368
,,,,,0.62983,0.368
,,,,,0.62991,0.368
,,,,,0.62999,0.368
,,,,,0.63007,0.368
,,,,,0.63015,0.368
,,,,,0.63023,0.368
,,,,,0.63031,0.368
,,,,,0.63039,0.368
,,,,,0.63047,0.368
,,,,,0.63055,0.368
,,,,,0.63063,0.368
,,,,,0.63071,0.368
,,,,,0.63079,0.368
,,,,,0.63087,0.368
,,,,,0.63095,0.368
,,,,,0.63103,0.368
,,,,,0.63111,0.368
,,,,,0.63119,0.368
,,,,,0.63127,0.368
,,,,,0.63135,0.368
,,,,,0.63143,0.368
,,,,,0.63151,0.368
,,,,,0.63159,0.368
,,,,,0.63167,0.368
,,,,,0.63175,0.368
,,,,,0.63183,0.368
,,,,,0.63191,0.368
,,,,,0.63199,0.368
,,,,,0.63207,0.368
,,,,,0.63215,0.368
,,,,,0.63223,0.368
,,,,,0.63231,0.368
,,,,,0.63239,0.368
,,,,,0.63247,0.368
,,,,,0.63255,0.368
,,,,,0.63263,0.368
,,,,,0.63271,0.368
,,,,,0.63279,0.368
,,,,,0.63287,0.368
,,,,,0.63295,0.368
,,,,,0.63303,0.368
,,,,,0.63311,0.368
,,,,,0.63319,0.368
,,,,,0.63327,0.3712
,,,,,0.63335,0.3712
,,,,,0.63343,0.3712
,,,,,0.63351,0.3712
,,,,,0.63359,0.3712
,,,,,0.63367,0.3712
,,,,,0.63375,0.3712
,,,,,0.63383,0.3712
,,,,,0.63391,0.3712
,,,,,0.63399,0.3712
,,,,,0.63407,0.3712
,,,,,0.63415,0.3712
,,,,,0.63423,0.3712
,,,,,0.63431,0.3712
,,,,,0.63439,0.3712
,,,,,0.63447,0.3712
,,,,,0.63455,0.3712
,,,,,0.63463,0.3712
,,,,,0.63471,0.3712
,,,,,0.63479,0.3712
,,,,,0.63487,0.3712
,,,,,0.63495,0.3712
,,,,,0.63503,0.3712
,,,,,0.63511,0.3712
,,,,,0.63519,0.3712
,,,,,0.63527,0.3712
,,,,,0.63535,0.3744
,,,,,0.63543,0.3744
,,,,,0.63551,0.3744
,,,,,0.63559,0.3744
,,,,,0.63567,0.3744
,,,,,0.63575,0.3744
,,,,,0.63583,0.3744
,,,,,0.63591,0.3744
,,,,,0.63599,0.3744
,,,,,0.63607,0.3744
,,,,,0.63615,0.3744
,,,,,0.63623,0.3744
,,,,,0.63631,0.3744
,,,,,0.63639,0.3744
,,,,,0.63647,0.3744
,,,,,0.63655,0.3744
,,,,,0.63663,0.3744
,,,,,0.63671,0.3744
,,,,,0.63679,0.3744
,,,,,0.63687,0.3776
,,,,,0.63695,0.3776
,,,,,0.63703,0.3776
,,,,,0.63711,0.3776
,,,,,0.63719,0.3776
,,,,,0.63727,0.3776
,,,,,0.63735,0.3776
,,,,,0.63743,0.3776
,,,,,0.63751,0.3776
,,,,,0.63759,0.3776
,,,,,0.63767,0.3776
,,,,,0.63775,0.3776
,,,,,0.63783,0.3776
,,,,,0.63791,0.3776
,,,,,0.63799,0.3776
,,,,,0.63807,0.3776
,,,,,0.63815,0.3776
,,,,,0.63823,0.3808
,,,,,0.63831,0.3808
,,,,,0.63839,0.3808
,,,,,0.63847,0.3808
,,,,,0.63855,0.3808
,,,,,0.63863,0.3808
,,,,,0.63871,0.3808
,,,,,0.63879,0.3808
,,,,,0.63887,0.3808
,,,,,0.63895,0.3808
,,,,,0.63903,0.3808
,,,,,0.63911,0.3808
,,,,,0.63919,0.3808
,,,,,0.63927,0.3808
,,,,,0.63935,0.3808
,,,,,0.63943,0.3808
,,,,,0.63951,0.3808
,,,,,0.63959,0.3808
,,,,,0.63967,0.3808
,,,,,0.63975,0.384
,,,,,0.63983,0.384
,,,,,0.63991,0.384
,,,,,0.63999,0.384
,,,,,0.64007,0.384
,,,,,0.64015,0.384
,,,,,0.64023,0.384
,,,,,0.64031,0.384
,,,,,0.64039,0.384
,,,,,0.64047,0.384
,,,,,0.64055,0.384
,,,,,0.64063,0.384
,,,,,0.64071,0.384
,,,,,0.64079,0.384
,,,,,0.64087,0.384
,,,,,0.64095,0.384
,,,,,0.64103,0.384
,,,,,0.64111,0.384
,,,,,0.64119,0.3872
,,,,,0.64127,0.3872
,,,,,0.64135,0.3872
,,,,,0.64143,0.3872
,,,,,0.64151,0.3872
,,,,,0.64159,0.3872
,,,,,0.64167,0.3872
,,,,,0.64175,0.3872
,,,,,0.64183,0.3872
,,,,,0.64191,0.3872
,,,,,0.64199,0.3872
,,,,,0.64207,0.3872
,,,,,0.64215,0.3872
,,,,,0.64223,0.3872
,,,,,0.64231,0.3872
,,,,,0.64239,0.3872
,,,,,0.64247,0.3872
,,,,,0.64255,0.3872
,,,,,0.64263,0.3872
,,,,,0.64271,0.3872
,,,,,0.64279,0.3872
,,,,,0.64287,0.3872
,,,,,0.64295,0.3872
,,,,,0.64303,0.3872
,,,,,0.64311,0.3872
,,,,,0.64319,0.3872
,,,,,0.64327,0.3872
,,,,,0.64335,0.3904
,,,,,0.64343,0.3904
,,,,,0.64351,0.3904
,,,,,0.64359,0.3904
,,,,,0.64367,0.3904
,,,,,0.64375,0.3904
,,,,,0.64383,0.3904
,,,,,0.64391,0.3904
,,,,,0.64399,0.3904
,,,,,0.64407,0.3904
,,,,,0.64415,0.3904
,,,,,0.64423,0.3904
,,,,,0.64431,0.3904
,,,,,0.64439,0.3904
,,,,,0.64447,0.3904
,,,,,0.64455,0.3904
,,,,,0.64463,0.3904
,,,,,0.64471,0.3904
,,,,,0.64479,0.3904
,,,,,0.64487,0.3904
,,,,,0.64495,0.3904
,,,,,0.64503,0.3904
,,,,,0.64511,0.3904
,,,,,0.64519,0.3904
,,,,,0.64527,0.3904
,,,,,0.64535,0.3904
,,,,,0.64543,0.3904
,,,,,0.64551,0.3904
,,,,,0.64559,0.3904
,,,,,0.64567,0.3904
,,,,,0.64575,0.3904
,,,,,0.64583,0.3904
,,,,,0.64591,0.3904
,,,,,0.64599,0.3904
,,,,,0.64607,0.3904
,,,,,0.64615,0.3904
,,,,,0.64623,0.3904
,,,,,0.64631,0.3904
,,,,,0.64639,0.3904
,,,,,0.64647,0.3904
,,,,,0.64655,0.3904
,,,,,0.64663,0.3904
,,,,,0.64671,0.3904
,,,,,0.64679,0.3904
,,,,,0.64687,0.3904
,,,,,0.64695,0.3904
,,,,,0.64703,0.3904
,,,,,0.64711,0.3904
,,,,,0.64719,0.3904
,,,,,0.64727,0.3904
,,,,,0.64735,0.3904
,,,,,0.64743,0.3904
,,,,,0.64751,0.3904
,,,,,0.64759,0.3904
,,,,,0.64767,0.3904
,,,,,0.64775,0.3904
,,,,,0.64783,0.3904
,,,,,0.64791,0.3904
,,,,,0.64799,0.3904
,,,,,0.64807,0.3904
,,,,,0.64815,0.3904
,,,,,0.64823,0.3904
,,,,,0.64831,0.3904
,,,,,0.64839,0.3904
,,,,,0.64847,0.3904
,,,,,0.64855,0.3904
,,,,,0.64863,0.3904
,,,,,0.64871,0.3904
,,,,,0.64879,0.3904
,,,,,0.64887,0.3904
,,,,,0.64895,0.3904
,,,,,0.64903,0.3904
,,,,,0.64911,0.3904
,,,,,0.64919,0.3904
,,,,,0.64927,0.3904
,,,,,0.64935,0.3904
,,,,,0.64943,0.3904
,,,,,0.64951,0.3904
,,,,,0.64959,0.3904
,,,,,0.64967,0.3904
,,,,,0.64975,0.3904
,,,,,0.64983,0.3904
,,,,,0.64991,0.3904
,,,,,0.64999,0.3872
,,,,,0.65007,0.3904
,,,,,0.65015,0.3904
,,,,,0.65023,0.3904
,,,,,0.65031,0.3904
,,,,,0.65039,0.3872
,,,,,0.65047,0.3872
,,,,,0.65055,0.3872
,,,,,0.65063,0.3872
,,,,,0.65071,0.3872
,,,,,0.65079,0.3872
,,,,,0.65087,0.3872
,,,,,0.65095,0.3872
,,,,,0.65103,0.3872
,,,,,0.65111,0.3872
,,,,,0.65119,0.3872
,,,,,0.65127,0.3872
,,,,,0.65135,0.3872
,,,,,0.65143,0.3872
,,,,,0.65151,0.3872
,,,,,0.65159,0.3872
,,,,,0.65167,0.3872
,,,,,0.65175,0.3872
,,,,,0.65183,0.3872
,,,,,0.65191,0.3872
,,,,,0.65199,0.3872
,,,,,0.65207,0.3872
,,,,,0.65215,0.3872
,,,,,0.65223,0.3872
,,,,,0.65231,0.3872
,,,,,0.65239,0.3872
,,,,,0.65247,0.3872
,,,,,0.65255,0.3872
,,,,,0.65263,0.3872
,,,,,0.65271,0.3872
,,,,,0.65279,0.3872
,,,,,0.65287,0.3872
,,,,,0.65295,0.3872
,,,,,0.65303,0.3872
,,,,,0.65311,0.3872
,,,,,0.65319,0.3872
,,,,,0.65327,0.3872
,,,,,0.65335,0.3872
,,,,,0.65343,0.3872
,,,,,0.65351,0.3872
,,,,,0.65359,0.3872
,,,,,0.65367,0.3872
,,,,,0.65375,0.3872
,,,,,0.65383,0.3872
,,,,,0.65391,0.3872
,,,,,0.65399,0.3872
,,,,,0.65407,0.3872
,,,,,0.65415,0.3872
,,,,,0.65423,0.3872
,,,,,0.65431,0.3872
,,,,,0.65439,0.3872
,,,,,0.65447,0.3872
,,,,,0.65455,0.3872
,,,,,0.65463,0.3872
,,,,,0.65471,0.3872
,,,,,0.65479,0.3904
,,,,,0.65487,0.3872
,,,,,0.65495,0.3872
,,,,,0.65503,0.3904
,,,,,0.65511,0.3904
,,,,,0.65519,0.3904
,,,,,0.65527,0.3904
,,,,,0.65535,0.3904
,,,,,0.65543,0.3904
,,,,,0.65551,0.3904
,,,,,0.65559,0.3904
,,,,,0.65567,0.3904
,,,,,0.65575,0.3904
,,,,,0.65583,0.3904
,,,,,0.65591,0.3904
,,,,,0.65599,0.3904
,,,,,0.65607,0.3904
,,,,,0.65615,0.3904
,,,,,0.65623,0.3904
,,,,,0.65631,0.3904
,,,,,0.65639,0.3904
,,,,,0.65647,0.3904
,,,,,0.65655,0.3904
,,,,,0.65663,0.3904
,,,,,0.65671,0.3904
,,,,,0.65679,0.3904
,,,,,0.65687,0.3904
,,,,,0.65695,0.3904
,,,,,0.65703,0.3904
,,,,,0.65711,0.3904
,,,,,0.65719,0.3904
,,,,,0.65727,0.3904
,,,,,0.65735,0.3904
,,,,,0.65743,0.3904
,,,,,0.65751,0.3904
,,,,,0.65759,0.3904
,,,,,0.65767,0.3904
,,,,,0.65775,0.3904
,,,,,0.65783,0.3904
,,,,,0.65791,0.3904
,,,,,0.65799,0.3904
,,,,,0.65807,0.3904
,,,,,0.65815,0.3904
,,,,,0.65823,0.3904
,,,,,0.65831,0.3904
,,,,,0.65839,0.3904
,,,,,0.65847,0.3904
,,,,,0.65855,0.3904
,,,,,0.65863,0.3904
,,,,,0.65871,0.3904
,,,,,0.65879,0.3904
,,,,,0.65887,0.3904
,,,,,0.65895,0.3936
,,,,,0.65903,0.3936
,,,,,0.65911,0.3936
,,,,,0.65919,0.3936
,,,,,0.65927,0.3936
,,,,,0.65935,0.3936
,,,,,0.65943,0.3936
,,,,,0.65951,0.3936
,,,,,0.65959,0.3936
,,,,,0.65967,0.3936
,,,,,0.65975,0.3936
,,,,,0.65983,0.3936
,,,,,0.65991,0.3936
,,,,,0.65999,0.3936
,,,,,0.66007,0.3936
,,,,,0.66015,0.3936
,,,,,0.66023,0.3936
,,,,,0.66031,0.3936
,,,,,0.66039,0.3936
,,,,,0.66047,0.3936
,,,,,0.66055,0.3936
,,,,,0.66063,0.3936
,,,,,0.66071,0.3936
,,,,,0.66079,0.3936
,,,,,0.66087,0.3936
,,,,,0.66095,0.3936
,,,,,0.66103,0.3936
,,,,,0.66111,0.3936
,,,,,0.66119,0.3936
,,,,,0.66127,0.3936
,,,,,0.66135,0.3936
,,,,,0.66143,0.3936
,,,,,0.66151,0.3936
,,,,,0.66159,0.3936
,,,,,0.66167,0.3936
,,,,,0.66175,0.3936
,,,,,0.66183,0.3936
,,,,,0.66191,0.3936
,,,,,0.66199,0.3936
,,,,,0.66207,0.3936
,,,,,0.66215,0.3936
,,,,,0.66223,0.3936
,,,,,0.66231,0.3936
,,,,,0.66239,0.3936
,,,,,0.66247,0.3936
,,,,,0.66255,0.3936
,,,,,0.66263,0.3936
,,,,,0.66271,0.3936
,,,,,0.66279,0.3936
,,,,,0.66287,0.3936
,,,,,0.66295,0.3936
,,,,,0.66303,0.3936
,,,,,0.66311,0.3936
,,,,,0.66319,0.3936
,,,,,0.66327,0.3936
,,,,,0.66335,0.3936
,,,,,0.66343,0.3936
,,,,,0.66351,0.3936
,,,,,0.66359,0.3936
,,,,,0.66367,0.3936
,,,,,0.66375,0.3936
,,,,,0.66383,0.3936
,,,,,0.66391,0.3936
,,,,,0.66399,0.3936
,,,,,0.66407,0.3936
,,,,,0.66415,0.3936
,,,,,0.66423,0.3904
,,,,,0.66431,0.3904
,,,,,0.66439,0.3904
,,,,,0.66447,0.3904
,,,,,0.66455,0.3904
,,,,,0.66463,0.3904
,,,,,0.66471,0.3904
,,,,,0.66479,0.3904
,,,,,0.66487,0.3904
,,,,,0.66495,0.3904
,,,,,0.66503,0.3904
,,,,,0.66511,0.3904
,,,,,0.66519,0.3904
,,,,,0.66527,0.3904
,,,,,0.66535,0.3904
,,,,,0.66543,0.3904
,,,,,0.66551,0.3904
,,,,,0.66559,0.3904
,,,,,0.66567,0.3904
,,,,,0.66575,0.3904
,,,,,0.66583,0.3904
,,,,,0.66591,0.3904
,,,,,0.66599,0.3904
,,,,,0.66607,0.3904
,,,,,0.66615,0.3904
,,,,,0.66623,0.3904
,,,,,0.66631,0.3872
,,,,,0.66639,0.3872
,,,,,0.66647,0.3872
,,,,,0.66655,0.3872
,,,,,0.66663,0.3872
,,,,,0.66671,0.3872
,,,,,0.66679,0.3872
,,,,,0.66687,0.3872
,,,,,0.66695,0.3872
,,,,,0.66703,0.3872
,,,,,0.66711,0.3872
,,,,,0.66719,0.3872
,,,,,0.66727,0.3872
,,,,,0.66735,0.3872
,,,,,0.66743,0.3872
,,,,,0.66751,0.3872
,,,,,0.66759,0.3872
,,,,,0.66767,0.3872
,,,,,0.66775,0.3872
,,,,,0.66783,0.384
,,,,,0.66791,0.384
,,,,,0.66799,0.384
,,,,,0.66807,0.384
,,,,,0.66815,0.384
,,,,,0.66823,0.384
,,,,,0.66831,0.384
,,,,,0.66839,0.384
,,,,,0.66847,0.384
,,,,,0.66855,0.384
,,,,,0.66863,0.384
,,,,,0.66871,0.384
,,,,,0.66879,0.384
,,,,,0.66887,0.384
,,,,,0.66895,0.384
,,,,,0.66903,0.384
,,,,,0.66911,0.384
,,,,,0.66919,0.384
,,,,,0.66927,0.384
,,,,,0.66935,0.3808
,,,,,0.66943,0.3808
,,,,,0.66951,0.3808
,,,,,0.66959,0.3808
,,,,,0.66967,0.3808
,,,,,0.66975,0.3808
,,,,,0.66983,0.3808
,,,,,0.66991,0.3808
,,,,,0.66999,0.3808
,,,,,0.67007,0.3808
,,,,,0.67015,0.3808
,,,,,0.67023,0.3808
,,,,,0.67031,0.3808
,,,,,0.67039,0.3808
,,,,,0.67047,0.3808
,,,,,0.67055,0.3808
,,,,,0.67063,0.3808
,,,,,0.67071,0.3808
,,,,,0.67079,0.3776
,,,,,0.67087,0.3776
,,,,,0.67095,0.3776
,,,,,0.67103,0.3776
,,,,,0.67111,0.3776
,,,,,0.67119,0.3776
,,,,,0.67127,0.3776
,,,,,0.67135,0.3776
,,,,,0.67143,0.3776
,,,,,0.67151,0.3776
